User_ID,Country,Device_Type,Traffic_Source,Time_Spent_Minutes,Pages_Viewed,Added_to_Cart,Purchased,Price
,india,Mobile,,0.44,16.0,1.0,0.0,202.22
2464.0,India,Desktop,Referral,7.49,6.0,0.0,0.0,325.2
1990.0,UK,mobile,Social,4.89,12.0,0.0,1.0,100.5
2264.0,USA,Tablet,Organic,4.09,3.0,0.0,1.0,253.54
4065.0,USA,desktop,Organic,4.76,18.0,1.0,1.0,nan
2884.0,usa,Mobile,Organic,13.31,3.0,0.0,1.0,366.91
4225.0,india,Mobile,Referral,5.33,5.0,0.0,1.0,364.06
2809.0,UK,Tablet,Paid Ads,5.21,19.0,0.0,0.0,425.11
4167.0,IND,mobile,Paid Ads,7.12,18.0,1.0,1.0,202.63
4797.0,india,desktop,Organic,10.07,8.0,1.0,0.0,380.94
3341.0,India,mobile,Paid Ads,1.52,10.0,0.0,0.0,34.06
3256.0,Uk,mobile,Social,4.8,19.0,0.0,1.0,32.93
4414.0,USA,Tablet,Referral,4.39,10.0,0.0,1.0,169.24
2111.0,India,desktop,Organic,0.72,2.0,0.0,1.0,102.44
1817.0,usa,Tablet,Paid Ads,3.67,10.0,0.0,0.0,261.68
2799.0,USA,Tablet,Organic,0.36,18.0,1.0,,95.69
2960.0,IND,Mobile,Organic,1.02,4.0,0.0,0.0,487.91
3437.0,USA,Tablet,Referral,12.21,3.0,0.0,1.0,426.3
3372.0,Uk,Desktop,Referral,0.63,17.0,0.0,1.0,
3987.0,UK,desktop,Paid Ads,4.32,17.0,1.0,0.0,404.84
1888.0,india,Mobile,Referral,1.95,12.0,1.0,1.0,475.8
2855.0,Uk,desktop,Social,4.05,17.0,0.0,0.0,187.21
2180.0,UK,Mobile,Organic,1.34,13.0,1.0,1.0,251.46
1667.0,Uk,Desktop,Referral,2.94,9.0,1.0,1.0,123.7
4722.0,india,Tablet,Paid Ads,10.1,1.0,1.0,1.0,319.72
1632.0,USA,Mobile,Paid Ads,2.36,15.0,0.0,0.0,395.17
3624.0,usa,Mobile,Paid Ads,2.18,19.0,0.0,0.0,251.88
2642.0,india,,Social,2.95,9.0,0.0,1.0,151.7
4730.0,india,Desktop,Referral,0.53,,0.0,0.0,256.3
1136.0,UK,desktop,Referral,2.45,15.0,0.0,0.0,
2946.0,IND,Desktop,Social,0.03,2.0,1.0,0.0,361.95
2697.0,USA,Mobile,Referral,3.5,4.0,1.0,1.0,228.55
1427.0,india,Mobile,Referral,9.42,7.0,1.0,1.0,449.63
2475.0,usa,Tablet,,4.02,8.0,0.0,1.0,462.01
3659.0,India,Desktop,Social,4.68,1.0,1.0,0.0,67.12
4921.0,USA,Desktop,Social,0.16,1.0,0.0,0.0,498.07
3958.0,IND,mobile,Paid Ads,9.81,5.0,0.0,0.0,485.06
1818.0,Uk,desktop,,2.43,8.0,1.0,0.0,315.43
3188.0,india,mobile,Social,18.42,1.0,1.0,0.0,413.6
2106.0,usa,mobile,Paid Ads,0.64,3.0,0.0,0.0,14.13
3224.0,USA,desktop,Social,14.47,17.0,1.0,1.0,485.34
1197.0,usa,Tablet,Referral,5.03,3.0,1.0,1.0,230.88
3671.0,usa,Tablet,Organic,0.27,1.0,1.0,1.0,455.3
4639.0,UK,desktop,Paid Ads,17.82,,0.0,1.0,195.64
2995.0,Uk,desktop,Organic,0.07,9.0,0.0,0.0,395.15
3738.0,IND,Desktop,Organic,6.56,13.0,1.0,0.0,211.88
4492.0,USA,Desktop,Paid Ads,11.02,5.0,1.0,0.0,184.54
,india,,Organic,0.97,14.0,0.0,0.0,473.65
4769.0,IND,,Organic,2.1,19.0,0.0,1.0,351.06
1470.0,india,Mobile,Paid Ads,4.12,14.0,0.0,1.0,420.84
3265.0,India,Mobile,Paid Ads,5.69,4.0,,1.0,273.96
2948.0,usa,Tablet,Referral,10.27,4.0,1.0,1.0,459.58
1928.0,India,Mobile,Paid Ads,,9.0,0.0,,371.28
4899.0,UK,Mobile,Social,2.26,2.0,0.0,0.0,40.72
3010.0,usa,Desktop,,8.62,10.0,1.0,0.0,384.6
4800.0,Uk,Desktop,Paid Ads,16.92,18.0,1.0,1.0,14.26
,IND,desktop,,1.29,7.0,1.0,1.0,415.39
3998.0,,Desktop,Paid Ads,0.38,14.0,0.0,0.0,169.27
1905.0,UK,desktop,Organic,2.78,15.0,0.0,1.0,301.15
3222.0,Uk,,Paid Ads,10.66,,1.0,0.0,375.94
1022.0,india,Mobile,Organic,0.81,5.0,0.0,,320.3
4796.0,IND,Desktop,Paid Ads,10.85,,0.0,0.0,337.82
4988.0,USA,Mobile,Referral,24.28,5.0,0.0,,
1234.0,UK,Desktop,Social,0.28,5.0,1.0,1.0,190.12
4084.0,India,Mobile,Referral,3.42,14.0,1.0,0.0,275.84
2124.0,India,Mobile,Paid Ads,1.99,1.0,0.0,0.0,
1928.0,india,Mobile,Organic,2.5,5.0,0.0,0.0,236.43
4607.0,india,Tablet,Referral,3.0,19.0,0.0,,79.27
4947.0,india,Mobile,Social,6.73,12.0,0.0,0.0,318.62
1522.0,UK,mobile,Social,4.47,15.0,0.0,0.0,165.5
2808.0,IND,mobile,Organic,16.25,3.0,1.0,0.0,430.21
4523.0,USA,,Paid Ads,2.02,1.0,1.0,1.0,175.07
1430.0,India,desktop,Referral,3.9,12.0,0.0,0.0,146.98
1792.0,Uk,Mobile,Referral,8.39,13.0,1.0,0.0,248.18
2629.0,usa,mobile,Organic,2.33,14.0,0.0,1.0,91.79
2736.0,UK,desktop,Referral,3.13,10.0,0.0,1.0,105.88
1532.0,UK,mobile,Organic,5.78,14.0,0.0,0.0,392.66
4923.0,IND,Desktop,Organic,9.86,14.0,1.0,1.0,251.13
4026.0,India,Tablet,Paid Ads,2.69,13.0,1.0,0.0,107.14
2746.0,USA,Mobile,Organic,3.8,3.0,1.0,0.0,20.6
2675.0,IND,Tablet,Referral,18.47,19.0,1.0,1.0,235.91
2316.0,Uk,Tablet,Organic,0.22,10.0,1.0,0.0,372.6
3857.0,India,Desktop,Referral,2.97,12.0,1.0,1.0,178.84
1912.0,IND,Desktop,Organic,,2.0,0.0,1.0,127.74
2124.0,,Desktop,Paid Ads,0.04,1.0,0.0,1.0,201.21
2525.0,India,desktop,Paid Ads,4.54,4.0,0.0,1.0,479.77
2327.0,UK,mobile,Organic,0.29,8.0,0.0,0.0,214.47
3918.0,USA,Mobile,Organic,9.74,17.0,1.0,0.0,133.52
3587.0,UK,Desktop,Organic,8.23,14.0,1.0,0.0,286.78
2023.0,usa,Mobile,Paid Ads,0.16,14.0,0.0,0.0,406.32
2576.0,USA,Mobile,Social,0.25,19.0,1.0,1.0,16.05
,India,Mobile,Organic,7.0,4.0,1.0,1.0,281.26
4374.0,IND,Desktop,Social,2.31,16.0,1.0,1.0,
2519.0,Uk,,Organic,4.28,19.0,1.0,1.0,111.73
2681.0,USA,mobile,Referral,1.58,19.0,1.0,0.0,461.23
4839.0,usa,Desktop,Paid Ads,0.95,13.0,1.0,1.0,
2997.0,India,Desktop,Social,1.76,7.0,0.0,1.0,260.78
1226.0,Uk,Mobile,Social,1.42,14.0,1.0,1.0,482.01
2259.0,,mobile,Paid Ads,2.97,10.0,1.0,1.0,69.18
1872.0,UK,Tablet,Social,6.87,14.0,0.0,1.0,371.37
1891.0,,Desktop,Organic,4.04,11.0,0.0,0.0,410.19
2478.0,USA,Desktop,Social,4.7,11.0,0.0,0.0,246.84
2036.0,USA,Tablet,Organic,3.18,15.0,0.0,0.0,
3257.0,USA,Mobile,Social,1.96,8.0,0.0,1.0,
3788.0,Uk,mobile,Referral,0.77,17.0,0.0,1.0,80.99
1396.0,UK,Mobile,Social,2.19,6.0,0.0,1.0,283.47
2123.0,IND,desktop,Social,5.47,14.0,0.0,1.0,
3078.0,usa,Desktop,,6.62,9.0,0.0,0.0,267.88
3945.0,usa,desktop,Paid Ads,3.17,3.0,1.0,0.0,317.25
4599.0,India,Desktop,Referral,5.18,12.0,1.0,1.0,56.45
1648.0,india,desktop,Paid Ads,1.18,4.0,0.0,1.0,53.04
1328.0,IND,Tablet,Organic,9.83,15.0,0.0,0.0,426.22
4237.0,UK,Desktop,Referral,10.05,13.0,0.0,0.0,29.42
2482.0,India,Desktop,Social,1.93,18.0,1.0,0.0,145.73
4893.0,India,desktop,Paid Ads,3.97,14.0,0.0,1.0,469.16
1951.0,USA,mobile,Paid Ads,4.67,13.0,1.0,,232.14
3005.0,india,desktop,Paid Ads,3.2,9.0,1.0,1.0,338.9
3016.0,UK,Desktop,Social,12.1,5.0,1.0,0.0,114.74
4171.0,india,Desktop,Organic,6.73,19.0,1.0,1.0,
3668.0,IND,mobile,Social,5.58,8.0,0.0,1.0,
2878.0,india,Mobile,Social,3.67,13.0,0.0,0.0,320.86
2196.0,India,mobile,Organic,0.44,9.0,0.0,0.0,480.43
2772.0,india,Mobile,Organic,0.57,,0.0,0.0,289.34
1161.0,india,Desktop,Social,1.78,5.0,,1.0,52.5
4976.0,usa,Tablet,,1.19,9.0,1.0,1.0,186.63
,UK,Tablet,Paid Ads,15.24,11.0,1.0,0.0,125.86
1775.0,UK,desktop,Referral,2.64,2.0,0.0,1.0,130.93
4334.0,India,mobile,Organic,10.46,13.0,1.0,1.0,255.17
2827.0,Uk,mobile,Referral,8.52,1.0,1.0,1.0,161.75
3321.0,india,Tablet,Paid Ads,8.37,8.0,0.0,0.0,148.21
4074.0,india,Mobile,Organic,,15.0,1.0,0.0,484.17
2051.0,USA,mobile,Social,2.96,2.0,1.0,0.0,294.06
3373.0,UK,Mobile,Social,1.91,3.0,0.0,0.0,134.58
1939.0,india,Mobile,Paid Ads,17.6,17.0,1.0,1.0,141.56
4220.0,UK,Mobile,Organic,,18.0,0.0,1.0,406.46
1539.0,india,Mobile,Social,1.44,17.0,1.0,0.0,443.81
3535.0,usa,desktop,,1.88,14.0,1.0,0.0,
1821.0,India,desktop,Referral,3.76,11.0,0.0,1.0,218.57
2461.0,UK,Tablet,Social,,14.0,1.0,1.0,383.46
2088.0,IND,desktop,Paid Ads,8.7,5.0,1.0,0.0,469.0
1355.0,,mobile,Social,8.55,6.0,,1.0,87.27
4604.0,USA,desktop,Paid Ads,6.44,19.0,1.0,,431.54
4323.0,India,mobile,Paid Ads,5.84,11.0,,1.0,425.17
1234.0,india,mobile,Referral,3.96,2.0,0.0,0.0,186.42
3274.0,,Mobile,,2.13,10.0,0.0,1.0,149.43
2548.0,India,Tablet,Paid Ads,9.07,13.0,1.0,0.0,284.83
4384.0,USA,Mobile,Social,9.79,2.0,1.0,0.0,139.79
3096.0,IND,Mobile,Paid Ads,0.25,14.0,0.0,1.0,76.96
,India,desktop,Organic,2.54,17.0,1.0,0.0,476.77
3101.0,UK,desktop,Organic,0.13,9.0,0.0,,248.23
2673.0,UK,mobile,,9.15,8.0,1.0,0.0,238.77
3612.0,Uk,,Social,0.97,8.0,0.0,0.0,
2067.0,india,desktop,Referral,5.6,7.0,0.0,,254.56
4886.0,USA,Desktop,Organic,2.21,16.0,,0.0,372.7
3100.0,Uk,mobile,Paid Ads,8.47,19.0,0.0,0.0,
4657.0,Uk,mobile,Paid Ads,3.56,17.0,1.0,0.0,187.6
1557.0,usa,Desktop,Organic,1.96,1.0,1.0,1.0,93.56
4596.0,USA,mobile,Organic,,13.0,0.0,0.0,180.76
4748.0,Uk,Tablet,Referral,1.98,16.0,0.0,1.0,431.33
4173.0,usa,Tablet,Organic,7.77,6.0,0.0,1.0,122.34
2815.0,Uk,Desktop,Referral,6.21,15.0,,1.0,19.62
4841.0,india,desktop,Social,1.92,12.0,,1.0,270.43
3005.0,IND,Tablet,Social,3.37,8.0,1.0,1.0,291.85
4920.0,usa,Desktop,Organic,0.4,1.0,1.0,1.0,167.81
3915.0,IND,Tablet,Organic,8.79,11.0,0.0,0.0,322.58
1397.0,USA,Mobile,Organic,1.55,15.0,1.0,1.0,23.76
4209.0,india,Desktop,Organic,11.0,1.0,1.0,0.0,173.58
1674.0,usa,mobile,Paid Ads,4.54,16.0,0.0,0.0,76.56
4992.0,USA,Tablet,Paid Ads,4.19,7.0,1.0,0.0,118.75
,Uk,mobile,Social,0.89,1.0,0.0,0.0,194.35
3158.0,UK,Desktop,Paid Ads,0.36,2.0,1.0,0.0,249.24
3661.0,India,,Organic,4.02,8.0,0.0,1.0,51.13
3064.0,USA,mobile,Referral,3.16,11.0,1.0,0.0,55.15
4851.0,IND,desktop,Social,,13.0,1.0,0.0,
4253.0,india,desktop,Organic,9.03,5.0,1.0,1.0,205.05
1883.0,india,Mobile,Paid Ads,2.7,18.0,0.0,1.0,92.38
4607.0,USA,,Referral,1.51,19.0,1.0,0.0,
1540.0,Uk,mobile,Referral,7.76,3.0,1.0,1.0,361.43
1170.0,India,Mobile,Paid Ads,12.21,1.0,1.0,1.0,30.62
3456.0,IND,Desktop,,1.83,5.0,0.0,0.0,256.83
1739.0,USA,desktop,Referral,7.48,19.0,0.0,0.0,183.36
2401.0,USA,mobile,Referral,5.29,9.0,0.0,0.0,406.52
4259.0,UK,Tablet,Paid Ads,22.89,7.0,1.0,0.0,396.1
3905.0,india,,Referral,1.14,12.0,1.0,1.0,346.15
3277.0,IND,Tablet,Referral,16.18,14.0,0.0,1.0,195.47
4904.0,India,Tablet,Referral,1.89,16.0,0.0,0.0,317.46
4923.0,india,mobile,Social,2.65,13.0,1.0,0.0,321.73
1118.0,USA,mobile,Organic,2.22,18.0,1.0,0.0,169.44
4227.0,india,Tablet,Organic,1.56,10.0,1.0,0.0,440.59
3831.0,india,Mobile,,5.91,6.0,0.0,0.0,492.5
4758.0,usa,Tablet,,4.45,3.0,1.0,0.0,160.65
3512.0,india,Tablet,Referral,1.82,4.0,0.0,1.0,401.61
3151.0,Uk,mobile,Organic,0.71,1.0,0.0,0.0,252.95
4675.0,india,Desktop,Social,1.91,,0.0,1.0,234.51
3745.0,Uk,desktop,Referral,2.4,17.0,0.0,0.0,
,IND,mobile,Referral,2.4,5.0,,1.0,149.55
4866.0,india,Mobile,Social,2.21,12.0,0.0,0.0,460.16
4573.0,India,desktop,Social,0.25,7.0,1.0,1.0,371.7
4764.0,Uk,mobile,Organic,3.12,4.0,0.0,1.0,223.15
2705.0,Uk,mobile,Organic,,16.0,0.0,0.0,377.02
2722.0,USA,Desktop,,0.99,15.0,,0.0,360.71
3222.0,IND,Mobile,Social,0.79,14.0,0.0,0.0,137.33
4805.0,india,,Organic,3.19,,1.0,0.0,92.19
3792.0,UK,mobile,Paid Ads,2.31,10.0,1.0,0.0,418.97
2697.0,,Desktop,Organic,4.12,2.0,1.0,1.0,406.65
,USA,mobile,Social,14.69,5.0,1.0,0.0,498.45
4205.0,IND,Tablet,Social,7.15,13.0,0.0,1.0,14.58
4462.0,Uk,Tablet,Paid Ads,5.81,10.0,1.0,1.0,272.49
2759.0,India,Desktop,Referral,2.69,13.0,1.0,,352.15
2524.0,india,mobile,Paid Ads,1.69,14.0,0.0,0.0,293.36
1664.0,UK,Desktop,Social,3.89,18.0,0.0,0.0,356.67
1032.0,usa,mobile,Referral,10.83,8.0,,0.0,72.94
3102.0,usa,mobile,,10.47,5.0,1.0,1.0,5.75
3566.0,IND,Tablet,Paid Ads,2.95,12.0,1.0,1.0,51.05
3803.0,UK,desktop,Referral,1.41,16.0,0.0,1.0,
4896.0,India,Mobile,Paid Ads,1.28,19.0,1.0,1.0,167.82
4709.0,USA,Mobile,Referral,0.17,7.0,0.0,0.0,437.63
3059.0,India,Desktop,Organic,9.25,4.0,0.0,1.0,46.35
2551.0,UK,Mobile,Referral,1.54,19.0,1.0,0.0,224.14
1719.0,Uk,Tablet,Paid Ads,2.22,10.0,0.0,1.0,479.12
3602.0,usa,desktop,Organic,8.28,8.0,1.0,1.0,253.94
3420.0,IND,mobile,Social,0.64,16.0,0.0,1.0,70.54
1483.0,india,mobile,Social,3.09,4.0,0.0,1.0,149.18
1972.0,India,Tablet,Social,0.65,10.0,0.0,0.0,315.26
4718.0,usa,Mobile,Paid Ads,2.92,19.0,0.0,0.0,10.93
4299.0,USA,mobile,Organic,0.24,16.0,1.0,1.0,484.21
3670.0,IND,Mobile,Referral,3.65,12.0,0.0,0.0,285.65
1306.0,,Tablet,Social,7.94,2.0,0.0,1.0,353.55
,India,mobile,Social,5.64,11.0,1.0,1.0,
3207.0,USA,Desktop,,3.56,13.0,0.0,1.0,479.17
,india,desktop,Organic,8.82,3.0,1.0,0.0,296.66
3823.0,Uk,Mobile,Organic,1.29,17.0,1.0,1.0,332.68
1224.0,usa,Mobile,Paid Ads,8.88,10.0,1.0,0.0,431.11
4030.0,Uk,Mobile,Organic,1.62,8.0,0.0,,431.47
3776.0,usa,Mobile,Referral,2.25,6.0,1.0,0.0,18.94
4575.0,USA,Tablet,Referral,0.69,14.0,0.0,1.0,
2479.0,Uk,,Social,0.54,19.0,1.0,,126.93
4116.0,usa,Tablet,Referral,13.45,1.0,1.0,0.0,8.29
4285.0,IND,Tablet,Organic,1.05,11.0,1.0,,439.01
2082.0,USA,mobile,Referral,2.03,14.0,0.0,,161.98
1643.0,usa,Tablet,Social,3.77,13.0,1.0,1.0,176.74
1615.0,India,mobile,Paid Ads,2.14,12.0,1.0,1.0,54.31
1194.0,usa,Desktop,Referral,10.21,6.0,0.0,,494.91
4996.0,Uk,Tablet,Social,11.55,4.0,1.0,0.0,413.99
1488.0,IND,Desktop,Social,,9.0,1.0,0.0,288.07
,india,Tablet,Organic,0.48,7.0,1.0,0.0,387.11
3657.0,india,Desktop,Social,1.18,7.0,0.0,,389.67
2249.0,usa,desktop,Referral,3.22,13.0,1.0,0.0,330.08
3459.0,india,Desktop,Social,1.7,2.0,0.0,,91.14
4276.0,usa,mobile,Social,3.02,2.0,0.0,1.0,361.56
2102.0,IND,Mobile,Organic,7.11,15.0,0.0,0.0,286.96
2147.0,india,Desktop,Organic,2.73,16.0,1.0,1.0,363.42
3518.0,Uk,Mobile,Referral,1.1,2.0,,0.0,274.01
2241.0,Uk,desktop,Social,2.22,5.0,0.0,0.0,478.39
1515.0,India,desktop,Paid Ads,6.79,2.0,0.0,1.0,
2625.0,usa,,Social,2.76,7.0,0.0,0.0,288.97
2127.0,india,mobile,Paid Ads,1.44,5.0,1.0,0.0,422.18
1392.0,Uk,,Referral,2.79,11.0,1.0,1.0,192.72
1630.0,,Tablet,,3.03,8.0,1.0,,161.32
4716.0,IND,desktop,Referral,1.76,17.0,0.0,0.0,254.07
2847.0,IND,Mobile,Organic,27.23,14.0,0.0,1.0,294.31
3655.0,UK,Tablet,Organic,7.3,,0.0,0.0,114.14
1979.0,UK,desktop,Social,5.9,4.0,1.0,1.0,342.73
1433.0,India,Desktop,Social,9.65,3.0,1.0,1.0,402.18
4402.0,,desktop,Organic,5.49,7.0,1.0,0.0,290.77
4214.0,IND,mobile,Paid Ads,7.83,11.0,0.0,1.0,263.87
4871.0,india,Mobile,Paid Ads,2.66,1.0,1.0,1.0,150.85
3587.0,usa,Mobile,Social,,18.0,1.0,0.0,455.24
1277.0,USA,mobile,Referral,0.24,1.0,0.0,1.0,378.48
1232.0,IND,Tablet,Paid Ads,,16.0,1.0,1.0,
2552.0,IND,mobile,Organic,2.29,13.0,1.0,0.0,331.26
2594.0,USA,Mobile,Social,4.91,6.0,1.0,0.0,171.76
2113.0,IND,Desktop,Social,3.12,6.0,1.0,1.0,34.61
4563.0,india,Tablet,Organic,4.68,14.0,0.0,1.0,105.94
4270.0,india,desktop,Referral,6.25,5.0,0.0,0.0,44.35
3409.0,USA,Desktop,Organic,0.22,8.0,0.0,1.0,256.55
4512.0,Uk,Tablet,Referral,1.49,18.0,0.0,0.0,312.92
1025.0,IND,Mobile,Social,0.94,6.0,1.0,1.0,193.32
,Uk,Mobile,Referral,1.04,5.0,0.0,1.0,267.43
2417.0,,Desktop,Organic,,10.0,0.0,1.0,47.29
3554.0,usa,Tablet,Social,6.73,18.0,0.0,1.0,386.13
4372.0,IND,desktop,Paid Ads,1.59,13.0,,1.0,21.23
4410.0,india,desktop,Social,8.7,6.0,1.0,1.0,319.04
3314.0,India,mobile,Organic,11.15,4.0,0.0,0.0,219.51
1460.0,,Desktop,Organic,2.16,13.0,1.0,1.0,
4764.0,India,Tablet,Social,5.72,,1.0,1.0,263.91
3503.0,India,Desktop,Social,0.62,13.0,1.0,1.0,391.57
4431.0,India,desktop,Social,,13.0,0.0,0.0,209.69
2091.0,UK,Tablet,Referral,0.9,7.0,1.0,1.0,187.02
2006.0,Uk,Mobile,Paid Ads,5.81,5.0,0.0,0.0,75.52
3910.0,UK,Mobile,Referral,2.74,,0.0,1.0,299.32
4483.0,Uk,,Organic,13.19,6.0,1.0,0.0,414.87
,UK,Desktop,Social,3.12,8.0,1.0,1.0,282.86
1490.0,UK,Desktop,Referral,0.16,12.0,1.0,1.0,86.72
4904.0,IND,Mobile,Referral,3.28,2.0,1.0,1.0,332.31
2072.0,Uk,Mobile,Organic,7.94,,1.0,1.0,19.92
4758.0,IND,desktop,Referral,5.21,3.0,1.0,1.0,419.84
3611.0,usa,Tablet,Organic,16.95,10.0,0.0,1.0,461.14
4173.0,IND,Desktop,Referral,9.27,8.0,0.0,0.0,300.53
1215.0,,desktop,Paid Ads,3.74,8.0,1.0,1.0,441.48
4509.0,USA,Desktop,Organic,1.16,14.0,0.0,1.0,46.83
2723.0,USA,Mobile,Paid Ads,0.02,,0.0,0.0,118.03
2592.0,india,Tablet,Referral,19.69,15.0,0.0,0.0,162.04
3606.0,india,mobile,Paid Ads,13.93,10.0,0.0,1.0,387.72
1158.0,IND,Tablet,Paid Ads,1.6,18.0,0.0,0.0,244.7
3536.0,UK,mobile,Paid Ads,5.08,15.0,1.0,0.0,177.43
1685.0,UK,desktop,Referral,6.53,,,0.0,83.24
4313.0,USA,mobile,Organic,4.31,3.0,0.0,0.0,
3841.0,India,mobile,Referral,,2.0,0.0,,15.16
2776.0,Uk,desktop,Referral,0.41,13.0,1.0,0.0,171.95
4953.0,India,Tablet,Referral,11.34,13.0,1.0,0.0,125.17
3052.0,India,desktop,Organic,2.49,,0.0,1.0,68.86
4667.0,IND,Mobile,Social,3.28,3.0,1.0,1.0,90.16
2843.0,IND,Mobile,Referral,2.94,2.0,1.0,1.0,249.43
3408.0,usa,mobile,Referral,3.79,14.0,0.0,0.0,215.9
3506.0,India,desktop,Organic,4.56,16.0,,1.0,261.59
,UK,desktop,Social,6.2,14.0,1.0,1.0,365.17
2589.0,UK,desktop,Social,3.72,4.0,0.0,1.0,446.7
2696.0,India,Tablet,Social,5.77,2.0,0.0,1.0,63.64
3993.0,IND,Desktop,Social,2.06,16.0,0.0,0.0,45.93
3469.0,IND,Desktop,Organic,13.8,8.0,0.0,0.0,163.58
2946.0,usa,Desktop,Organic,0.33,1.0,,0.0,275.42
4809.0,usa,Tablet,Social,3.94,18.0,0.0,0.0,54.44
3062.0,india,desktop,Paid Ads,0.46,9.0,1.0,0.0,359.41
3783.0,,Desktop,Organic,2.92,12.0,0.0,0.0,280.27
4644.0,India,desktop,Paid Ads,1.49,5.0,0.0,1.0,
2145.0,UK,mobile,Paid Ads,13.82,3.0,0.0,1.0,182.17
,India,Desktop,Social,0.07,8.0,0.0,0.0,203.54
2581.0,usa,mobile,Social,2.48,16.0,0.0,1.0,404.75
3500.0,usa,Tablet,Referral,7.62,18.0,0.0,1.0,137.17
4461.0,india,Mobile,Paid Ads,1.04,12.0,0.0,0.0,
4365.0,USA,Tablet,Referral,8.45,12.0,0.0,1.0,11.68
4645.0,india,Tablet,Social,9.82,4.0,1.0,0.0,279.88
3645.0,UK,Tablet,Paid Ads,6.16,10.0,1.0,1.0,426.47
,USA,Desktop,Organic,1.17,9.0,1.0,0.0,18.81
3257.0,Uk,mobile,Referral,1.59,4.0,1.0,0.0,308.83
4661.0,India,Desktop,Social,0.91,1.0,1.0,0.0,423.5
3761.0,,Mobile,Paid Ads,1.02,5.0,0.0,1.0,249.5
3349.0,usa,Tablet,Social,0.19,3.0,0.0,1.0,159.95
2932.0,india,desktop,Referral,9.74,11.0,0.0,1.0,498.31
4294.0,Uk,Mobile,,3.76,,0.0,1.0,37.09
2757.0,india,mobile,Social,1.99,11.0,1.0,,109.16
3050.0,India,Mobile,Organic,1.71,6.0,1.0,0.0,443.2
1989.0,Uk,Desktop,Social,3.93,4.0,1.0,1.0,152.17
2541.0,usa,desktop,Paid Ads,1.98,7.0,1.0,1.0,410.82
2116.0,usa,Desktop,Paid Ads,9.97,3.0,0.0,1.0,169.93
3567.0,IND,Tablet,Organic,1.18,10.0,0.0,0.0,406.93
4499.0,Uk,Tablet,Paid Ads,10.7,5.0,0.0,1.0,344.44
1492.0,IND,Mobile,Social,5.45,19.0,1.0,0.0,
4306.0,IND,Tablet,Social,15.69,18.0,1.0,1.0,263.86
,India,Tablet,Paid Ads,,17.0,0.0,1.0,92.94
4232.0,india,mobile,Referral,0.3,1.0,0.0,1.0,62.36
4792.0,usa,mobile,Social,3.47,5.0,0.0,1.0,359.89
4823.0,usa,Desktop,Paid Ads,12.17,17.0,1.0,0.0,425.04
3378.0,india,Desktop,Social,6.56,9.0,1.0,,362.38
3380.0,usa,mobile,Social,4.87,11.0,0.0,0.0,456.87
3097.0,india,Mobile,,0.16,7.0,1.0,0.0,
2546.0,Uk,mobile,Paid Ads,2.19,7.0,0.0,0.0,390.2
1862.0,India,Desktop,Social,2.12,,0.0,1.0,449.57
2691.0,India,,Referral,3.91,14.0,0.0,1.0,87.78
4563.0,UK,Tablet,Paid Ads,,16.0,1.0,1.0,367.02
2605.0,India,desktop,Referral,1.55,5.0,1.0,0.0,378.07
4752.0,india,desktop,Paid Ads,4.85,18.0,1.0,0.0,81.22
3319.0,UK,Tablet,Referral,14.46,4.0,,1.0,455.24
1579.0,india,mobile,Referral,5.4,12.0,1.0,0.0,9.35
,USA,Mobile,Paid Ads,5.52,19.0,0.0,1.0,220.13
2275.0,UK,desktop,Organic,21.42,,0.0,1.0,15.63
,usa,Mobile,Organic,0.83,6.0,1.0,1.0,264.06
3743.0,usa,Desktop,Paid Ads,0.17,11.0,1.0,0.0,209.02
2855.0,USA,,,6.84,15.0,0.0,0.0,
4770.0,USA,,Paid Ads,2.89,17.0,1.0,0.0,384.39
4161.0,India,mobile,Paid Ads,2.8,2.0,,0.0,385.44
3493.0,USA,desktop,,1.28,,1.0,1.0,362.5
4064.0,india,Desktop,Paid Ads,3.53,1.0,1.0,1.0,55.43
2355.0,IND,Desktop,Paid Ads,2.92,4.0,0.0,1.0,211.63
2162.0,india,mobile,Social,,15.0,1.0,,408.9
1356.0,UK,,Social,2.92,16.0,0.0,0.0,328.88
2624.0,USA,Mobile,Organic,2.42,11.0,1.0,0.0,342.11
3321.0,usa,desktop,Referral,14.06,3.0,1.0,1.0,117.33
4090.0,india,mobile,Referral,19.62,12.0,0.0,0.0,165.9
3006.0,usa,desktop,,9.16,12.0,0.0,0.0,478.13
3358.0,india,Mobile,,23.24,11.0,1.0,0.0,424.23
1869.0,usa,mobile,Referral,1.54,16.0,0.0,1.0,86.64
1885.0,Uk,Tablet,,463.0,13.0,0.0,1.0,5492.4
3001.0,india,mobile,Paid Ads,2.61,12.0,0.0,1.0,247.8
3201.0,UK,mobile,Organic,6.85,10.0,1.0,1.0,224.61
2413.0,usa,Tablet,Organic,1.12,11.0,1.0,0.0,237.95
,IND,,Organic,8.36,18.0,1.0,1.0,323.23
1619.0,UK,Desktop,,0.44,5.0,1.0,0.0,483.74
1882.0,India,Desktop,Referral,1.58,13.0,0.0,1.0,438.29
1796.0,india,Mobile,Social,8.63,17.0,1.0,1.0,438.19
4642.0,IND,mobile,Referral,6.87,12.0,1.0,1.0,353.17
3172.0,India,Tablet,Referral,3.48,17.0,1.0,0.0,13.71
